Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-07-08 00:00:00-04:00,247.7100067138672,259.44000244140625,244.57000732421875,252.94000244140625,252.94000244140625,157219600,0.0,0.0,2024-08-18,3mo,1d
2024-07-09 00:00:00-04:00,251.0,265.6099853515625,250.3000030517578,262.3299865722656,262.3299865722656,160210900,0.0,0.0,2024-08-18,3mo,1d
2024-07-10 00:00:00-04:00,262.79998779296875,267.5899963378906,257.8599853515625,263.260009765625,263.260009765625,128519400,0.0,0.0,2024-08-18,3mo,1d
2024-07-11 00:00:00-04:00,263.29998779296875,271.0,239.64999389648438,241.02999877929688,241.02999877929688,221707300,0.0,0.0,2024-08-18,3mo,1d
2024-07-12 00:00:00-04:00,235.8000030517578,251.83999633789062,233.08999633789062,248.22999572753906,248.22999572753906,155955800,0.0,0.0,2024-08-18,3mo,1d
2024-07-15 00:00:00-04:00,255.97000122070312,265.6000061035156,251.72999572753906,252.63999938964844,252.63999938964844,146912900,0.0,0.0,2024-08-18,3mo,1d
2024-07-16 00:00:00-04:00,255.30999755859375,258.6199951171875,245.8000030517578,256.55999755859375,256.55999755859375,126332500,0.0,0.0,2024-08-18,3mo,1d
2024-07-17 00:00:00-04:00,252.72999572753906,258.4700012207031,246.17999267578125,248.5,248.5,115584800,0.0,0.0,2024-08-18,3mo,1d
2024-07-18 00:00:00-04:00,251.08999633789062,257.1400146484375,247.1999969482422,249.22999572753906,249.22999572753906,110869000,0.0,0.0,2024-08-18,3mo,1d
2024-07-19 00:00:00-04:00,247.7899932861328,249.44000244140625,236.8300018310547,239.1999969482422,239.1999969482422,87403900,0.0,0.0,2024-08-18,3mo,1d
2024-07-22 00:00:00-04:00,244.2100067138672,253.2100067138672,243.75,251.50999450683594,251.50999450683594,101225400,0.0,0.0,2024-08-18,3mo,1d
2024-07-23 00:00:00-04:00,253.60000610351562,255.75999450683594,245.6300048828125,246.3800048828125,246.3800048828125,111928200,0.0,0.0,2024-08-18,3mo,1d
2024-07-24 00:00:00-04:00,225.4199981689453,225.99000549316406,214.7100067138672,215.99000549316406,215.99000549316406,167942900,0.0,0.0,2024-08-18,3mo,1d
2024-07-25 00:00:00-04:00,216.8000030517578,226.0,216.22999572753906,220.25,220.25,100636500,0.0,0.0,2024-08-18,3mo,1d
2024-07-26 00:00:00-04:00,221.19000244140625,222.27999877929688,215.3300018310547,219.8000030517578,219.8000030517578,94604100,0.0,0.0,2024-08-18,3mo,1d
2024-07-29 00:00:00-04:00,224.89999389648438,234.27000427246094,224.6999969482422,232.10000610351562,232.10000610351562,129201800,0.0,0.0,2024-08-18,3mo,1d
2024-07-30 00:00:00-04:00,232.25,232.41000366210938,220.0,222.6199951171875,222.6199951171875,100560300,0.0,0.0,2024-08-18,3mo,1d
2024-07-31 00:00:00-04:00,227.89999389648438,234.67999267578125,226.7899932861328,232.07000732421875,232.07000732421875,67497000,0.0,0.0,2024-08-18,3mo,1d
2024-08-01 00:00:00-04:00,227.69000244140625,231.8699951171875,214.3300018310547,216.86000061035156,216.86000061035156,83861900,0.0,0.0,2024-08-18,3mo,1d
2024-08-02 00:00:00-04:00,214.8800048828125,216.1300048828125,205.77999877929688,207.6699981689453,207.6699981689453,82880100,0.0,0.0,2024-08-18,3mo,1d
2024-08-05 00:00:00-04:00,185.22000122070312,203.8800048828125,182.0,198.8800048828125,198.8800048828125,100308800,0.0,0.0,2024-08-18,3mo,1d
2024-08-06 00:00:00-04:00,200.75,202.89999389648438,192.6699981689453,200.63999938964844,200.63999938964844,73783900,0.0,0.0,2024-08-18,3mo,1d
2024-08-07 00:00:00-04:00,200.77000427246094,203.49000549316406,191.47999572753906,191.75999450683594,191.75999450683594,71159800,0.0,0.0,2024-08-18,3mo,1d
2024-08-08 00:00:00-04:00,195.6999969482422,200.6999969482422,192.0399932861328,198.83999633789062,198.83999633789062,65033900,0.0,0.0,2024-08-18,3mo,1d
2024-08-09 00:00:00-04:00,197.0500030517578,200.8800048828125,195.11000061035156,200.0,200.0,58648300,0.0,0.0,2024-08-18,3mo,1d
2024-08-12 00:00:00-04:00,199.02000427246094,199.25999450683594,194.6699981689453,197.49000549316406,197.49000549316406,64044900,0.0,0.0,2024-08-18,3mo,1d
2024-08-13 00:00:00-04:00,198.47000122070312,208.49000549316406,197.05999755859375,207.8300018310547,207.8300018310547,76247400,0.0,0.0,2024-08-18,3mo,1d
2024-08-14 00:00:00-04:00,207.38999938964844,208.44000244140625,198.75,201.3800048828125,201.3800048828125,70250000,0.0,0.0,2024-08-18,3mo,1d
2024-08-15 00:00:00-04:00,205.02000427246094,215.8800048828125,204.82000732421875,214.13999938964844,214.13999938964844,89848500,0.0,0.0,2024-08-18,3mo,1d
2024-08-16 00:00:00-04:00,211.14999389648438,219.8000030517578,210.8000030517578,216.1199951171875,216.1199951171875,88646900,0.0,0.0,2024-08-18,3mo,1d
